ParticipantID,MotionParallax,TrialNumber,Time,headPositionX,headPositionY,headPositionZ,headRotationX,headRotationY,headRotationZ
sef,1,1,20.29907,0.03933379,2.893249,-15.43808,356.8464,0.8880562,0.5032685,
sef,1,1,20.31,0.03939363,2.893384,-15.43833,356.8356,0.8762212,0.4993439,
sef,1,1,20.3213,0.0393921,2.893373,-15.43835,356.8259,0.867959,0.4970617,
sef,1,1,20.33235,0.03919104,2.893549,-15.43854,356.8113,0.8745975,0.5030236,
sef,1,1,20.34352,0.03916565,2.893569,-15.43857,356.8253,0.8787053,0.4994949,
sef,1,1,20.35453,0.03918292,2.893913,-15.43866,356.8229,0.8728236,0.4885833,
sef,1,1,20.36625,0.03917621,2.893941,-15.43869,356.8232,0.8725005,0.491789,
sef,1,1,20.37681,0.03920175,2.89418,-15.43878,356.8231,0.8623774,0.4849978,
sef,1,1,20.38828,0.03927416,2.894035,-15.43868,356.8319,0.863548,0.4868448,
sef,1,1,20.39936,0.03927673,2.893895,-15.43857,356.8354,0.8605332,0.4904836,
sef,1,1,20.41023,0.03926631,2.893618,-15.43835,356.8338,0.8556934,0.5080792,
sef,1,1,20.42131,0.03924456,2.893621,-15.43836,356.826,0.8636742,0.5051486,
sef,1,1,20.43238,0.03924103,2.893629,-15.43837,356.83,0.8612203,0.5080993,
sef,1,1,20.44434,0.03923398,2.893643,-15.43837,356.8366,0.8576427,0.5080147,
sef,1,1,20.45466,0.03922874,2.893668,-15.43839,356.8412,0.852139,0.5022132,
sef,1,1,20.46585,0.03921317,2.893689,-15.4384,356.8388,0.8524105,0.509136,
sef,1,1,20.47692,0.03927202,2.893851,-15.43845,356.8393,0.8561993,0.5099956,
sef,1,1,20.4885,0.03928354,2.893865,-15.43845,356.8406,0.8403924,0.5065427,
sef,1,1,20.49901,0.03949047,2.893345,-15.43805,356.8572,0.8568692,0.4977131,
sef,1,1,20.51146,0.03946088,2.893176,-15.43801,356.8457,0.8569972,0.499212,
sef,1,1,20.52204,0.03946025,2.893184,-15.43801,356.8488,0.8621228,0.5031506,
sef,1,1,20.53367,0.03963203,2.892802,-15.43783,356.851,0.8543988,0.4987162,
sef,1,1,20.54393,0.03962171,2.892792,-15.43782,356.8539,0.8646867,0.4975154,
sef,1,1,20.55501,0.03962466,2.892779,-15.4378,356.8521,0.8656861,0.4987003,
sef,1,1,20.5659,0.03964497,2.892762,-15.43779,356.8468,0.8586978,0.505003,
sef,1,1,20.57709,0.0398011,2.893025,-15.43785,356.8471,0.8643256,0.4879043,
sef,1,1,20.58895,0.03980923,2.893015,-15.43784,356.8484,0.8692103,0.4818793,
sef,1,1,20.59929,0.03953847,2.893053,-15.43791,356.8521,0.865703,0.5024881,
sef,1,1,20.61021,0.03944659,2.89316,-15.43806,356.8473,0.8673969,0.4986022,
sef,1,1,20.62201,0.03945182,2.893153,-15.43806,356.8415,0.8588359,0.4953231,
sef,1,1,20.63254,0.03941027,2.893054,-15.43806,356.8352,0.8727406,0.5098094,
sef,1,1,20.64427,0.03940693,2.893054,-15.43807,356.839,0.8763837,0.520714,
sef,1,1,20.65463,0.03964734,2.892894,-15.43779,356.8561,0.8628502,0.5062841,
sef,1,1,20.66609,0.03963995,2.892873,-15.43778,356.8469,0.8724327,0.5009053,
sef,1,1,20.67699,0.03974581,2.89254,-15.43763,356.848,0.8687809,0.4965391,
sef,1,1,20.68818,0.03974073,2.892525,-15.43762,356.8573,0.880439,0.4968814,
sef,1,1,20.69957,0.03977566,2.892316,-15.43747,356.8625,0.8767771,0.4909954,
sef,1,1,20.71063,0.03967918,2.89224,-15.43748,356.8529,0.8737566,0.4960565,
sef,1,1,20.72144,0.03968569,2.892225,-15.43746,356.8506,0.8734811,0.509016,
sef,1,2,20.73295,0.03970973,2.892185,-15.43743,356.8494,0.856298,0.4990288,
sef,1,2,20.74401,0.03968744,2.892155,-15.43741,356.8514,0.8704479,0.4966915,
sef,1,2,20.75462,0.03967874,2.892134,-15.43739,356.861,0.877709,0.4965828,
sef,1,2,20.76575,0.0396979,2.892102,-15.43737,356.8551,0.8659998,0.4916084,
sef,1,2,20.77755,0.03987231,2.892015,-15.43731,356.8611,0.8791732,0.4867513,
sef,1,2,20.78786,0.03990164,2.892003,-15.43729,356.8744,0.8759417,0.4944144,
sef,1,2,20.80007,0.03988897,2.891828,-15.43717,356.8762,0.8906749,0.4870837,
sef,1,2,20.81032,0.03969335,2.892143,-15.43758,356.8577,0.8738085,0.4928571,
sef,1,2,20.82167,0.03969494,2.892114,-15.43757,356.8508,0.881843,0.4868822,
sef,1,2,20.83296,0.03962857,2.892298,-15.43773,356.8459,0.8886125,0.4958887,
sef,1,2,20.84374,0.03964582,2.892292,-15.43773,356.8603,0.8837091,0.483097,
sef,1,2,20.85519,0.03975218,2.892446,-15.43775,356.85,0.8886532,0.478287,
sef,1,2,20.86633,0.03976529,2.89244,-15.43775,356.8499,0.8868389,0.481954,
sef,1,2,20.87828,0.0394577,2.892537,-15.43791,356.8394,0.8846569,0.4972539,
sef,1,2,20.89003,0.03949404,2.892645,-15.43791,356.8354,0.8833921,0.4986504,
sef,1,2,20.90038,0.03949172,2.892629,-15.43792,356.8429,0.8785785,0.4924764,
sef,1,2,20.91043,0.03942052,2.892841,-15.43796,356.8506,0.8846204,0.4992164,
sef,1,2,20.92131,0.03942057,2.892845,-15.43796,356.8478,0.8807544,0.5020277,
sef,1,2,20.93174,0.03949735,2.892786,-15.43791,356.8438,0.8816853,0.5027133,
sef,1,2,20.94294,0.03949973,2.892781,-15.4379,356.849,0.8830321,0.5030013,
sef,1,2,20.9541,0.03930651,2.892657,-15.43793,356.844,0.8720276,0.5135603,
sef,1,2,20.96508,0.03929321,2.892663,-15.43794,356.8497,0.8731753,0.5176153,
sef,1,2,20.97637,0.03930295,2.893076,-15.43805,356.8458,0.8737956,0.5040507,
sef,1,2,20.98736,0.03936594,2.893069,-15.43798,356.8549,0.8840773,0.510073,
sef,1,2,20.99924,0.0393643,2.893071,-15.43798,356.8553,0.8753119,0.5084758,
sef,1,2,21.00944,0.03936895,2.893117,-15.43801,356.8546,0.8857994,0.5030863,
sef,1,2,21.02088,0.03935682,2.893137,-15.43801,356.8565,0.8829281,0.5075443,
sef,1,2,21.03169,0.03928468,2.893456,-15.43824,356.849,0.8816662,0.4969071,
sef,1,2,21.0429,0.03927299,2.893468,-15.43825,356.8506,0.881686,0.4992532,
sef,1,2,21.05404,0.03945778,2.893343,-15.43811,356.8558,0.8752331,0.489957,
sef,1,2,21.06506,0.03946856,2.893346,-15.43811,356.8508,0.8713825,0.4915052,
sef,1,2,21.07629,0.03932321,2.89326,-15.43817,356.8433,0.8765267,0.5112795,
sef,1,2,21.08816,0.0393215,2.893267,-15.43818,356.8467,0.8739784,0.5082321,
sef,1,2,21.09842,0.03930804,2.893279,-15.43816,356.8517,0.8679939,0.5078524,
sef,1,2,21.10949,0.03936616,2.893491,-15.43838,356.8544,0.8499548,0.505053,
sef,1,2,21.12065,0.03933928,2.893482,-15.43839,356.8394,0.8666022,0.5014756,
sef,1,2,21.13183,0.03931657,2.89364,-15.43846,356.8404,0.8718183,0.4984608,
sef,1,2,21.14277,0.03933255,2.893656,-15.43847,356.8385,0.8617822,0.505026,
sef,1,2,21.15407,0.03932967,2.893524,-15.43831,356.8439,0.8545488,0.5016387,
sef,1,2,21.16561,0.03933002,2.893539,-15.43831,356.8432,0.8491209,0.5080254,
sef,1,2,21.17672,0.0392381,2.893412,-15.43824,356.8394,0.8582854,0.5161205,
sef,1,2,21.18737,0.03922442,2.893427,-15.43823,356.8456,0.8604648,0.518958,
sef,1,2,21.1985,0.039502,2.893697,-15.43821,356.8426,0.8620386,0.5002442,
sef,1,2,21.2094,0.03936563,2.893816,-15.43832,356.8301,0.8533494,0.5167352,
sef,1,2,21.22098,0.03936245,2.893826,-15.43832,356.829,0.8527469,0.5096348,
sef,1,2,21.23198,0.03935618,2.893978,-15.43838,356.8293,0.8553092,0.5117818,
sef,1,2,21.24345,0.03935264,2.893993,-15.43837,356.8261,0.8570061,0.5052567,
sef,1,2,21.25419,0.03950096,2.893507,-15.4381,356.8351,0.8541666,0.4991796,
sef,1,2,21.26518,0.03951771,2.893505,-15.43809,356.8296,0.8484588,0.4996333,
sef,1,2,21.27644,0.03933147,2.893488,-15.43814,356.8295,0.8650015,0.5167539,
sef,1,2,21.28741,0.03952125,2.893394,-15.438,356.8448,0.8622426,0.4998287,
sef,1,2,21.29864,0.03950731,2.893402,-15.43799,356.8461,0.8704713,0.4989358,
sef,1,2,21.30979,0.03966795,2.893166,-15.43791,356.8303,0.8656493,0.4925343,
sef,1,2,21.32116,0.03967176,2.893147,-15.43789,356.8217,0.8675052,0.4942818,
sef,1,2,21.3323,0.03946169,2.893312,-15.43814,356.8224,0.8735183,0.4977213,
sef,1,2,21.34332,0.03947128,2.893316,-15.43814,356.828,0.8692031,0.4924933,
sef,1,2,21.3552,0.0395337,2.89294,-15.43785,356.8337,0.8767056,0.5033865,
sef,1,2,21.36545,0.03954307,2.892916,-15.43783,356.818,0.8732331,0.5016558,
sef,1,2,21.37773,0.03940901,2.893197,-15.4381,356.817,0.8675635,0.4983175,
sef,1,2,21.38754,0.03959118,2.892931,-15.43785,356.8383,0.8784072,0.5001401,
sef,1,2,21.39864,0.03960818,2.892913,-15.43783,356.8301,0.8735757,0.4884993,
sef,1,2,21.40969,0.03933499,2.893026,-15.438,356.8185,0.8844007,0.5139406,
sef,1,2,21.42098,0.03931993,2.893004,-15.43799,356.8097,0.8859261,0.5074388,
sef,1,2,21.43217,0.03931522,2.893013,-15.43798,356.8237,0.8866035,0.5146407,
sef,1,2,21.44315,0.03930415,2.893001,-15.43798,356.8264,0.8833435,0.5042381,
sef,1,2,21.45463,0.0396684,2.893106,-15.43789,356.8231,0.8794467,0.491246,
sef,1,2,21.46529,0.03967531,2.893126,-15.43787,356.8188,0.8817289,0.4938179,
sef,1,2,21.47638,0.03948912,2.893095,-15.4379,356.8246,0.8848636,0.5020318,
sef,1,2,21.48788,0.03949043,2.892982,-15.43789,356.8278,0.8743688,0.5062928,
sef,1,2,21.49866,0.03950469,2.892975,-15.43788,356.8213,0.8709237,0.5109631,
sef,1,2,21.51019,0.03949928,2.892855,-15.43786,356.8128,0.8715838,0.5088019,
sef,1,2,21.52108,0.03950182,2.892859,-15.43785,356.8109,0.8791869,0.5108321,
sef,1,2,21.53199,0.03929487,2.893104,-15.43814,356.8089,0.8655129,0.523521,
sef,1,2,21.54384,0.03928887,2.893095,-15.43814,356.8102,0.870669,0.5213467,
sef,1,2,21.55442,0.03929532,2.893097,-15.43814,356.8093,0.8665498,0.5266403,
sef,1,2,21.56525,0.03921586,2.893273,-15.43835,356.8003,0.8640423,0.5294809,
sef,1,2,21.57671,0.03920307,2.893274,-15.43836,356.7919,0.8637115,0.5327146,
sef,1,2,21.58747,0.03954084,2.89308,-15.43801,356.8287,0.8648741,0.5202862,
sef,1,2,21.59864,0.03955079,2.893091,-15.43802,356.8365,0.8623797,0.5165229,
sef,1,2,21.60961,0.03958078,2.89287,-15.43796,356.8188,0.8762916,0.522406,
sef,1,2,21.62072,0.03960077,2.892873,-15.43796,356.8231,0.8727137,0.5221397,
sef,1,2,21.63186,0.03945629,2.892887,-15.43802,356.8176,0.8786582,0.5228576,
sef,1,2,21.64326,0.03946816,2.892891,-15.43802,356.8265,0.8765821,0.519913,
sef,1,2,21.65401,0.03920103,2.893077,-15.4382,356.8184,0.8815554,0.5455467,
sef,1,2,21.66517,0.03935552,2.893187,-15.43817,356.82,0.869229,0.5410866,
sef,1,2,21.67689,0.03934901,2.89321,-15.43818,356.8209,0.8718002,0.5373187,
sef,1,2,21.68749,0.03935679,2.893538,-15.43829,356.8103,0.8730403,0.5409737,
sef,1,2,21.69862,0.03934034,2.893549,-15.43831,356.8168,0.8789821,0.5421122,
sef,1,2,21.70966,0.03930368,2.893183,-15.43815,356.8011,0.8773844,0.5573413,
sef,1,2,21.72075,0.03928693,2.893227,-15.43816,356.8105,0.8799128,0.5597098,
sef,1,2,21.732,0.03936091,2.893302,-15.43825,356.795,0.8764502,0.552556,
sef,1,2,21.74312,0.03934821,2.893321,-15.43826,356.8049,0.8757887,0.5569423,
sef,1,2,21.75506,0.03935424,2.893335,-15.4383,356.8028,0.8764303,0.5478263,
sef,1,2,21.76514,0.0393406,2.893327,-15.43832,356.7935,0.879835,0.5449219,
sef,1,2,21.77637,0.0393656,2.893053,-15.43807,356.8008,0.883162,0.554933,
sef,1,2,21.78732,0.03948808,2.893152,-15.43796,356.8261,0.8788061,0.5432709,
sef,1,2,21.79873,0.03950981,2.893149,-15.43796,356.8293,0.8695776,0.539234,
sef,1,2,21.80964,0.0393266,2.893242,-15.43811,356.8293,0.8754213,0.543648,
sef,1,2,21.82076,0.03931224,2.893249,-15.43812,356.823,0.8747147,0.5430015,
sef,1,2,21.83191,0.03922528,2.893371,-15.4382,356.8158,0.8736159,0.5441891,
sef,1,2,21.84293,0.03921027,2.893378,-15.4382,356.8229,0.8689793,0.5372834,
sef,1,2,21.85405,0.03945019,2.893111,-15.43793,356.8286,0.8605102,0.5262041,
sef,1,2,21.86513,0.03943509,2.89311,-15.43792,356.821,0.8703782,0.5231258,
sef,1,2,21.87622,0.03925375,2.893196,-15.43809,356.8203,0.8672922,0.5359647,
sef,1,2,21.88733,0.03926545,2.89345,-15.43827,356.8098,0.8795417,0.540036,
sef,1,2,21.89846,0.03924506,2.893474,-15.43828,356.8115,0.8809291,0.5337883,
sef,1,2,21.90946,0.03933052,2.893187,-15.43808,356.8105,0.885075,0.5341542,
sef,1,2,21.92096,0.03932858,2.893189,-15.43809,356.8098,0.8852153,0.5419089,
sef,1,2,21.93172,0.0392544,2.893062,-15.43808,356.8093,0.8871812,0.5542456,
sef,1,2,21.94286,0.0392522,2.893059,-15.43809,356.8047,0.8819093,0.5499863,
sef,1,2,21.95429,0.03922629,2.893181,-15.43815,356.8056,0.8907402,0.5428911,
sef,1,2,21.96496,0.03922854,2.893165,-15.43815,356.8046,0.8821192,0.5421782,
sef,1,2,21.97644,0.03921176,2.893152,-15.43815,356.8097,0.8851898,0.5410534,
sef,1,2,21.98722,0.03920423,2.893174,-15.43816,356.8224,0.8847945,0.542277,
sef,1,2,22.00011,0.03919487,2.893161,-15.43817,356.8059,0.8873113,0.5428892,
sef,1,2,22.00939,0.03934186,2.893107,-15.43814,356.806,0.8736518,0.5378343,
sef,1,2,22.02019,0.0393321,2.893106,-15.43814,356.8056,0.8786038,0.539781,
sef,1,2,22.03178,0.03933918,2.89311,-15.43814,356.8099,0.8747703,0.5406775,
sef,1,2,22.04291,0.03931805,2.893144,-15.43816,356.8214,0.8844762,0.5420792,
sef,1,2,22.05374,0.03941322,2.893116,-15.43823,356.7919,0.8870301,0.5252475,
sef,1,2,22.06451,0.03958843,2.893243,-15.43821,356.7815,0.866193,0.5186804,
sef,1,2,22.07568,0.03949451,2.893243,-15.4381,356.8316,0.8879457,0.5396413,
sef,1,2,22.08694,0.03923353,2.893106,-15.43806,356.7971,0.8976922,0.541633,
sef,1,2,22.09884,0.03924527,2.893162,-15.43806,356.7966,0.8928997,0.5666324,
sef,1,2,22.1092,0.03925357,2.893286,-15.43803,356.8057,0.8958087,0.5582926,
sef,1,2,22.12116,0.03924299,2.893241,-15.43803,356.7749,0.8971118,0.5478126,
sef,1,2,22.13144,0.03926271,2.893086,-15.43805,356.8055,0.9037305,0.566949,
sef,1,2,22.14289,0.03925452,2.893085,-15.43804,356.8226,0.8930711,0.5634621,
sef,1,2,22.15358,0.03926294,2.893247,-15.43821,356.8005,0.8846193,0.5604637,
sef,1,2,22.16475,0.03924573,2.893083,-15.43816,356.792,0.8911688,0.5595615,
sef,1,2,22.17578,0.03923183,2.892968,-15.43816,356.8336,0.897772,0.5599743,
sef,1,2,22.18678,0.03923251,2.893145,-15.43807,356.818,0.9070284,0.5732803,
sef,1,2,22.19882,0.03919878,2.893032,-15.43807,356.8349,0.903816,0.5604522,
sef,1,2,22.20907,0.03925548,2.893185,-15.43808,356.814,0.8957936,0.5625352,
sef,1,2,22.22015,0.03920659,2.893149,-15.4381,356.7844,0.9150346,0.5731687,
sef,1,2,22.2314,0.03924002,2.893229,-15.43823,356.8159,0.8933614,0.5662976,
sef,1,2,22.24254,0.03920627,2.893342,-15.43824,356.812,0.9011617,0.580362,
sef,1,2,22.25361,0.03911857,2.89374,-15.43838,356.7868,0.8960248,0.5683755,
sef,1,2,22.26501,0.03912585,2.893841,-15.4386,356.7897,0.8745535,0.5637612,
sef,1,2,22.27632,0.03909174,2.893893,-15.43864,356.7709,0.8937964,0.5885856,
sef,1,2,22.28771,0.03915376,2.893896,-15.43847,356.8027,0.882696,0.5570298,
sef,1,2,22.29808,0.03914738,2.893912,-15.43849,356.8198,0.8911466,0.5665323,
sef,1,2,22.30951,0.03945776,2.893258,-15.43813,356.8041,0.895407,0.5610915,
sef,1,2,22.32005,0.03946977,2.893249,-15.43814,356.789,0.8987187,0.5548799,
sef,1,2,22.33134,0.03926869,2.893437,-15.43827,356.8132,0.8963262,0.5502884,
sef,1,2,22.34236,0.03923943,2.893494,-15.43829,356.8181,0.9006554,0.5614222,
sef,1,2,22.35344,0.03930201,2.893488,-15.43843,356.8117,0.884254,0.5502725,
sef,1,2,22.36445,0.03921422,2.893523,-15.43844,356.8052,0.8871543,0.5689562,
sef,1,2,22.37569,0.03918914,2.893541,-15.43845,356.8036,0.8955545,0.5609767,
sef,1,2,22.38702,0.03899065,2.89369,-15.43856,356.8229,0.8782317,0.5538014,
sef,1,2,22.39954,0.03896765,2.893733,-15.43859,356.8243,0.8887358,0.5630312,
sef,1,2,22.40989,0.03888891,2.893966,-15.43872,356.7979,0.8807837,0.5752022,
sef,1,2,22.42057,0.0388972,2.893991,-15.43874,356.7948,0.8673016,0.5725947,
sef,1,2,22.43144,0.03904765,2.894001,-15.43865,356.8141,0.8745217,0.5652977,
sef,1,2,22.44237,0.03937314,2.893681,-15.43834,356.8363,0.8825426,0.5627632,
sef,1,2,22.45337,0.03931054,2.893762,-15.43829,356.8398,0.8803039,0.5544963,
sef,1,2,22.46478,0.03915505,2.893668,-15.43828,356.8048,0.8859958,0.5814992,
sef,1,2,22.47577,0.03913645,2.893684,-15.43828,356.804,0.8896484,0.576412,
sef,1,2,22.48689,0.03922275,2.893589,-15.43822,356.8128,0.8819085,0.5718073,
sef,1,2,22.49788,0.03918626,2.893653,-15.43822,356.8329,0.89517,0.5859016,
sef,1,2,22.50891,0.03918145,2.893677,-15.43822,356.8265,0.8898544,0.5790662,
sef,1,2,22.52039,0.03917664,2.893678,-15.43821,356.8064,0.8882201,0.5726073,
sef,1,2,22.53109,0.0389826,2.893697,-15.43848,356.7898,0.8908421,0.5916091,
sef,1,2,22.5426,0.0389817,2.893698,-15.43849,356.8156,0.8892525,0.5884319,
sef,1,2,22.5541,0.0391763,2.893703,-15.43848,356.8226,0.8840238,0.5704778,
sef,1,2,22.56446,0.03922909,2.893634,-15.43845,356.8137,0.8936841,0.5773509,
sef,1,2,22.57597,0.03923947,2.893643,-15.43848,356.8029,0.893226,0.5753309,
sef,1,2,22.58661,0.03920162,2.893753,-15.43856,356.7931,0.891599,0.5683626,
sef,1,2,22.59808,0.03919616,2.89379,-15.43857,356.805,0.8956487,0.572081,
sef,1,2,22.60885,0.03935302,2.893434,-15.43825,356.8346,0.894774,0.571937,
sef,1,2,22.62063,0.03935021,2.893464,-15.43826,356.82,0.8982273,0.5721019,
sef,1,2,22.63114,0.03941429,2.89314,-15.43814,356.8017,0.9021077,0.5675462,
sef,1,2,22.64222,0.0394281,2.89313,-15.43813,356.7993,0.8957935,0.5632203,
sef,1,2,22.65388,0.03944894,2.892992,-15.43795,356.824,0.8981205,0.5701874,
sef,1,2,22.66452,0.03925162,2.89326,-15.43813,356.8246,0.8968842,0.5771947,
sef,1,2,22.67594,0.03924932,2.893277,-15.43812,356.8249,0.901111,0.5721021,
sef,1,2,22.68671,0.03934475,2.893137,-15.43801,356.8134,0.8981392,0.5700925,
sef,1,2,22.69865,0.0393451,2.893136,-15.438,356.8159,0.9040833,0.5667135,
sef,1,2,22.70882,0.0392381,2.892936,-15.438,356.811,0.910278,0.57587,
sef,1,2,22.71996,0.03922906,2.892941,-15.43798,356.8206,0.9120685,0.5847293,
sef,1,2,22.73142,0.03920828,2.892779,-15.43792,356.8138,0.9130975,0.5942035,
sef,1,2,22.74214,0.03921203,2.892769,-15.43791,356.8096,0.9042111,0.5902081,
sef,1,2,22.75319,0.03921269,2.893098,-15.43812,356.8082,0.9044482,0.5806932,
sef,1,2,22.76491,0.03924792,2.893218,-15.43826,356.7982,0.9083024,0.5821382,
sef,1,2,22.77561,0.03925321,2.893243,-15.43826,356.808,0.8972086,0.57511,
sef,1,2,22.78682,0.03923546,2.892943,-15.43798,356.8142,0.9048836,0.5867099,
sef,1,2,22.79802,0.03921546,2.892928,-15.43797,356.8022,0.9120888,0.5813717,
sef,1,2,22.80908,0.03914691,2.892978,-15.43807,356.8134,0.9052646,0.5880002,
sef,1,2,22.82028,0.03915597,2.892987,-15.43806,356.8075,0.9025342,0.5808663,
sef,1,2,22.83134,0.03939762,2.892964,-15.43798,356.8318,0.9065506,0.5642237,
sef,1,2,22.84258,0.03940264,2.892957,-15.43797,356.8405,0.9133412,0.5568439,
sef,1,2,22.85429,0.03940686,2.893097,-15.43796,356.8131,0.912742,0.5730311,
sef,1,2,22.86486,0.03925565,2.893137,-15.43809,356.7948,0.8969945,0.5754424,
sef,1,2,22.87593,0.03923252,2.89315,-15.43811,356.7999,0.9052149,0.5823777,
sef,1,2,22.8874,0.0391944,2.892991,-15.43807,356.7946,0.903291,0.5779572,
sef,1,2,22.89846,0.03920187,2.892918,-15.43807,356.821,0.9084412,0.5651745,
sef,1,2,22.90964,0.03921677,2.89297,-15.43806,356.8297,0.8952101,0.573072,
sef,1,2,22.92111,0.03920931,2.893008,-15.43806,356.8033,0.9009784,0.5700669,
sef,1,2,22.93176,0.03937671,2.892987,-15.43807,356.789,0.8985916,0.5533334,
sef,1,2,22.94293,0.03920666,2.892967,-15.43804,356.7982,0.9170443,0.5802155,
sef,1,2,22.95378,0.03921496,2.892952,-15.43802,356.8209,0.9076013,0.5692382,
sef,1,2,22.96519,0.03930116,2.892985,-15.43794,356.8433,0.902962,0.5584577,
sef,1,2,22.97679,0.03929774,2.893003,-15.43794,356.8315,0.9128844,0.5628778,
sef,1,2,22.98695,0.03939225,2.893109,-15.43797,356.8312,0.8988419,0.547142,
sef,1,2,22.99805,0.03938638,2.893128,-15.43798,356.8167,0.9080642,0.5474622,
sef,1,2,23.00915,0.0394245,2.893248,-15.43803,356.8172,0.9027172,0.5449811,
sef,1,2,23.02062,0.03922537,2.893258,-15.43814,356.8078,0.8942401,0.5546133,
sef,1,2,23.03143,0.03919442,2.893308,-15.43824,356.8036,0.9086912,0.5544658,
sef,1,2,23.04309,0.03917681,2.893358,-15.4384,356.8072,0.8966773,0.5654662,
sef,1,2,23.05357,0.03918403,2.893348,-15.43842,356.8256,0.9000474,0.5492156,
sef,1,2,23.06471,0.03918287,2.893216,-15.43833,356.8323,0.8990069,0.555642,
sef,1,2,23.0758,0.0391648,2.893224,-15.43836,356.8177,0.9047483,0.5549725,
sef,1,2,23.08685,0.03910086,2.893374,-15.43833,356.8094,0.8944359,0.5602193,
sef,1,2,23.09835,0.03906455,2.893404,-15.43834,356.8306,0.8992907,0.5605521,
sef,1,2,23.1093,0.03903559,2.893436,-15.43835,356.8396,0.9088249,0.559611,
sef,1,2,23.12045,0.03904364,2.8935,-15.43838,356.8381,0.8999113,0.5639579,
sef,1,2,23.13148,0.03904794,2.893518,-15.4384,356.8183,0.8957836,0.5634693,
sef,1,2,23.14242,0.03908459,2.893404,-15.43824,356.8129,0.9083551,0.5653699,
sef,1,2,23.15428,0.03909013,2.893396,-15.43824,356.8241,0.9090362,0.5701911,
sef,1,2,23.16466,0.03925124,2.893184,-15.43799,356.8493,0.9087884,0.5444757,
sef,1,2,23.17613,0.03927442,2.893196,-15.43798,356.8619,0.8976108,0.5490872,
sef,1,2,23.1869,0.03913411,2.893296,-15.43822,356.8365,0.9013175,0.5475503,
sef,1,2,23.19879,0.03914152,2.893301,-15.43823,356.8364,0.8966602,0.5578316,
sef,1,2,23.21047,0.03904971,2.893424,-15.43838,356.8369,0.8958499,0.5400985,
sef,1,2,23.22013,0.03903109,2.893445,-15.43839,356.8544,0.9022871,0.5434635,
sef,1,2,23.2316,0.03929428,2.892954,-15.43806,356.8627,0.8968952,0.5405308,
sef,1,2,23.24234,0.03922242,2.893179,-15.43833,356.8188,0.8909331,0.546734,
sef,1,2,23.25342,0.03922025,2.8932,-15.43835,356.8091,0.8933198,0.5432317,
sef,1,2,23.26467,0.03913684,2.89335,-15.43837,356.8238,0.8990581,0.5493386,
sef,1,2,23.27598,0.03915061,2.893338,-15.43837,356.8516,0.9010987,0.5480851,
sef,1,2,23.2868,0.0392786,2.893158,-15.43814,356.8693,0.9021539,0.5363925,
sef,1,2,23.29781,0.03930435,2.893162,-15.43816,356.8521,0.902165,0.543532,
sef,1,2,23.30953,0.0391323,2.893096,-15.43825,356.8358,0.8922806,0.5532993,
sef,1,2,23.32038,0.03913726,2.893188,-15.43835,356.8345,0.9047722,0.546268,
sef,1,2,23.33165,0.03914569,2.89319,-15.43836,356.8553,0.8953185,0.5519271,
sef,1,2,23.34232,0.03914689,2.89341,-15.43848,356.8591,0.9016846,0.5422869,
sef,1,2,23.35353,0.03915595,2.893439,-15.43852,356.846,0.8934408,0.5402178,
sef,1,2,23.36442,0.03910681,2.893356,-15.43841,356.8326,0.9008707,0.5401711,
sef,1,2,23.37551,0.03910384,2.893359,-15.43843,356.8255,0.9022048,0.5393374,
sef,1,2,23.38739,0.03914965,2.893338,-15.43827,356.842,0.9025247,0.5294553,
sef,1,2,23.3977,0.0391486,2.893342,-15.43827,356.8608,0.9042401,0.5288479,
sef,1,2,23.40897,0.03916186,2.893352,-15.43827,356.864,0.9059225,0.5347603,
sef,1,2,23.42008,0.03933446,2.893059,-15.43801,356.8646,0.8968776,0.5292026,
sef,1,2,23.4314,0.03935492,2.893045,-15.43799,356.8608,0.9038736,0.5227523,
sef,1,2,23.44225,0.03917035,2.893078,-15.43816,356.8693,0.9076498,0.5328075,
sef,1,2,23.45337,0.03919388,2.893083,-15.43816,356.8748,0.9006684,0.5170818,
sef,1,2,23.4649,0.03918116,2.892987,-15.43808,356.8606,0.8964019,0.5440573,
sef,1,2,23.47601,0.03915315,2.892987,-15.43808,356.8452,0.9064506,0.5408945,
sef,1,2,23.48679,0.03915779,2.892998,-15.43807,356.8396,0.8964512,0.5430752,
sef,1,2,23.49838,0.03915648,2.892997,-15.43805,356.8468,0.8978075,0.5405218,
sef,1,2,23.50931,0.03916089,2.893205,-15.43826,356.8448,0.8936943,0.5395626,
sef,1,2,23.5201,0.03911909,2.893186,-15.43829,356.8377,0.8999106,0.532845,
sef,1,2,23.53117,0.03913069,2.893126,-15.43823,356.8344,0.8966277,0.5350882,
sef,1,2,23.54252,0.03902572,2.893145,-15.43825,356.837,0.8908945,0.5412511,
sef,1,2,23.55386,0.0390155,2.893159,-15.43825,356.845,0.8962781,0.5442489,
sef,1,2,23.56446,0.03904606,2.893019,-15.4382,356.8336,0.9024979,0.5499982,
sef,1,2,23.57535,0.03906033,2.893027,-15.4382,356.8311,0.8971542,0.555868,
sef,1,2,23.58658,0.03904944,2.893041,-15.43821,356.8338,0.9014499,0.5438389,
sef,1,2,23.59758,0.03904612,2.893049,-15.43822,356.8305,0.9013575,0.5452403,
sef,1,2,23.60888,0.03913018,2.893245,-15.43818,356.8292,0.8971728,0.5435443,
